fid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG
8376,Ohio,039047047015,15,47,47
8377,Ohio,039047047016,16,47,47
8378,Ohio,039047047017,17,47,47
8379,Ohio,039047047018,18,47,47
8380,Ohio,039047047019,19,47,47
8381,Ohio,039047047001,1,47,47
8382,Ohio,039047047020,20,47,47
8383,Ohio,039047047002,2,47,47
8384,Ohio,039047047003,3,47,47
8385,Ohio,039047047004,4,47,47
8386,Ohio,039047047005,5,47,47
8387,Ohio,039047047006,6,47,47
8388,Ohio,039047047007,7,47,47
8389,Ohio,039047047008,8,47,47
8390,Ohio,039047047009,9,47,47
8429,Indiana,018047049001,1,47,49
8432,Indiana,018047049010,10,47,49
8433,Indiana,018047049011,11,47,49
8435,Indiana,018047049012,12,47,49
8436,Indiana,018047049013,13,47,49
8448,Indiana,018047049002,2,47,49
8449,Indiana,018047049003,3,47,49
8450,Nebraska,031047047000,0,47,47
8451,Indiana,018047049004,4,47,49
8452,Indiana,018047049005,5,47,49
8453,Indiana,018047049006,6,47,49
8454,Indiana,018047049007,7,47,49
8455,Indiana,018047049008,8,47,49
8456,Indiana,018047049009,9,47,49
8566,Texas,048047047001,1,47,47
8567,Texas,048047047002,2,47,47
8568,Texas,048047047003,3,47,47
8569,Texas,048047047004,4,47,47
8570,Texas,048047047005,5,47,47
8571,Texas,048047047006,6,47,47
8596,Tennessee,047048051006,6,48,51
8597,Tennessee,047048051007,7,48,51
8598,Pennsylvania,042048050025,25,48,50
8599,Pennsylvania,042048050026,26,48,50
8600,Pennsylvania,042048050027,27,48,50
8601,Ohio,039048048002,2,48,48
8602,Ohio,039048048003,3,48,48
8603,Ohio,039048048004,4,48,48
8604,Ohio,039048048005,5,48,48
8605,Ohio,039048048006,6,48,48
8606,Ohio,039048048007,7,48,48
8607,Ohio,039048048008,8,48,48
8608,Ohio,039048048009,9,48,48
8609,Tennessee,047048051008,8,48,51
8610,Tennessee,047048051009,9,48,51
8611,New York,036048048000,0,48,48
8612,New York,036048048012,12,48,48
8613,New York,036048048030,30,48,48
8614,New York,036048048031,31,48,48
8615,New York,036048048032,32,48,48
8616,New York,036048048033,33,48,48
8617,New York,036048048004,4,48,48
8618,Vermont,050048072001,1,48,72
8619,Vermont,050048072002,2,48,72
8620,Virginia,051048048000,0,48,48
8621,Virginia,051048048001,1,48,48
8622,Wisconsin,055048052008,8,48,52
8623,New Hampshire,033048091002,2,48,91
8624,New Hampshire,033048091001,1,48,91
8627,Arkansas,005048048000,0,48,48
8634,Arkansas,005048048001,1,48,48
8635,Arkansas,005048048002,2,48,48
8636,Arkansas,005048048003,3,48,48
8637,Arkansas,005048048004,4,48,48
8638,California,006048048000,0,48,48
8639,California,006048048001,1,48,48
8640,Kentucky,021048051004,4,48,51
8641,Kentucky,021048051006,6,48,51
8642,California,006048048003,3,48,48
8643,California,006048048004,4,48,48
8648,Illinois,017048052010,10,48,52
8649,Illinois,017048052011,11,48,52
8650,Illinois,017048052012,12,48,52
8651,Illinois,017048052013,13,48,52
8652,Illinois,017048052014,14,48,52
8653,Illinois,017048052015,15,48,52
8654,Illinois,017048052016,16,48,52
8655,Illinois,017048052017,17,48,52
8656,Illinois,017048052018,18,48,52
8657,Illinois,017048052019,19,48,52
8658,Illinois,017048052001,1,48,52
8659,Illinois,017048052020,20,48,52
8660,Illinois,017048052002,2,48,52
8661,New York,036048048001,1,48,48
8662,South Carolina,045048053001,1,48,53
8663,South Carolina,045048053006,6,48,53
8664,Illinois,017048052003,3,48,52
8665,Illinois,017048052004,4,48,52
8666,Illinois,017048052005,5,48,52
8667,Illinois,017048052006,6,48,52
8668,Illinois,017048052007,7,48,52
8669,Illinois,017048052008,8,48,52
8670,Illinois,017048052009,9,48,52
8671,South Carolina,045048053007,7,48,53
8674,Florida,012048057001,1,48,57
8675,Florida,012048057002,2,48,57
8676,Georgia,013048048000,0,48,48
8677,Georgia,013048048001,1,48,48
8678,Ohio,039048048010,10,48,48
8679,Ohio,039048048011,11,48,48
8680,Ohio,039048048012,12,48,48
8681,Ohio,039048048013,13,48,48
8682,Ohio,039048048014,14,48,48
8683,Ohio,039048048015,15,48,48
8684,Ohio,039048048016,16,48,48
8685,Ohio,039048048017,17,48,48
8686,Ohio,039048048018,18,48,48
8687,Ohio,039048048019,19,48,48
8688,Ohio,039048048001,1,48,48
8689,Ohio,039048048020,20,48,48
8690,Ohio,039048048021,21,48,48
8691,Georgia,013048048002,2,48,48
8692,Georgia,013048048003,3,48,48
8693,Georgia,013048048004,4,48,48
8694,Georgia,013048048005,5,48,48
8695,Kansas,020048048000,0,48,48
8696,Kansas,020048048001,1,48,48
8697,Kansas,020048048002,2,48,48
8698,Kansas,020048048003,3,48,48
8705,Georgia,013048048006,6,48,48
8708,Missouri,029048049010,10,48,49
8713,Missouri,029048049011,11,48,49
8714,Missouri,029048049012,12,48,49
8715,Missouri,029048049013,13,48,49
8716,Missouri,029048049014,14,48,49
8717,Missouri,029048049001,1,48,49
8718,Missouri,029048049002,2,48,49
8719,Missouri,029048049003,3,48,49
8720,Missouri,029048049004,4,48,49
8721,Missouri,029048049005,5,48,49
8722,Missouri,029048049006,6,48,49
8723,Missouri,029048049007,7,48,49
8724,Georgia,013048048007,7,48,48
8725,Missouri,029048049008,8,48,49
8726,Missouri,029048049009,9,48,49
8727,Georgia,013048048008,8,48,48
8728,Georgia,013048048009,9,48,48
8734,Massachusetts,025048052010,10,48,52
8735,Massachusetts,025048052011,11,48,52
8736,Massachusetts,025048052012,12,48,52
8737,Massachusetts,025048052001,1,48,52
8738,Massachusetts,025048052002,2,48,52
8739,Massachusetts,025048052003,3,48,52
8740,Massachusetts,025048052004,4,48,52
8741,Massachusetts,025048052005,5,48,52
8742,Massachusetts,025048052006,6,48,52
8743,Massachusetts,025048052007,7,48,52
8744,Massachusetts,025048052008,8,48,52
8745,Massachusetts,025048052009,9,48,52
8748,Nebraska,031048052001,1,48,52
8755,Iowa,019048049001,1,48,49
8756,Iowa,019048049010,10,48,49
8757,Iowa,019048049011,11,48,49
8758,Iowa,019048049002,2,48,49
8759,Iowa,019048049003,3,48,49
8760,Iowa,019048049004,4,48,49
8761,Iowa,019048049005,5,48,49
8762,Iowa,019048049006,6,48,49
8763,Iowa,019048049007,7,48,49
8764,Iowa,019048049008,8,48,49
8765,Iowa,019048049009,9,48,49
8766,Kentucky,021048051001,1,48,51
8767,Kentucky,021048051010,10,48,51
8768,Kentucky,021048051011,11,48,51
8769,Kentucky,021048051002,2,48,51
8770,Kentucky,021048051003,3,48,51
8771,Kentucky,021048051005,5,48,51
8772,Kentucky,021048051007,7,48,51
8773,Kentucky,021048051008,8,48,51
8774,Kentucky,021048051009,9,48,51
8775,Maine,023048048000,0,48,48
8776,Michigan,026048052001,1,48,52
8777,Michigan,026048052010,10,48,52
8778,Michigan,026048052011,11,48,52
8779,Michigan,026048052002,2,48,52
8780,Michigan,026048052003,3,48,52
8781,Michigan,026048052004,4,48,52
8782,Michigan,026048052005,5,48,52
8783,Michigan,026048052006,6,48,52
8784,Michigan,026048052007,7,48,52
8785,Michigan,026048052008,8,48,52
8786,Michigan,026048052009,9,48,52
8787,Minnesota,027048052001,1,48,52
8788,Minnesota,027048052002,2,48,52
8789,Minnesota,027048052003,3,48,52
8790,Minnesota,027048052004,4,48,52
8791,Minnesota,027048052005,5,48,52
8792,Mississippi,028048057001,1,48,57
8793,Mississippi,028048057002,2,48,57
8794,Mississippi,028048057003,3,48,57
8795,Mississippi,028048057004,4,48,57
8796,New York,036048048002,2,48,48
8797,New York,036048048003,3,48,48
8798,Mississippi,028048057005,5,48,57
8799,Mississippi,028048057006,6,48,57
8800,Mississippi,028048057007,7,48,57
8801,Nebraska,031048052003,3,48,52
8802,Nebraska,031048052002,2,48,52
8811,North Carolina,037048048000,0,48,48
8812,North Carolina,037048048001,1,48,48
8813,North Carolina,037048048002,2,48,48
8814,North Carolina,037048048003,3,48,48
8815,North Carolina,037048048004,4,48,48
8816,North Carolina,037048048005,5,48,48
8817,North Carolina,037048048006,6,48,48
8818,North Carolina,037048048007,7,48,48
8819,North Carolina,037048048008,8,48,48
8821,New York,036048048010,10,48,48
8822,New York,036048048011,11,48,48
8823,New York,036048048013,13,48,48
8824,New York,036048048014,14,48,48
8825,New York,036048048015,15,48,48
8826,New York,036048048016,16,48,48
8827,New York,036048048017,17,48,48
8828,New York,036048048018,18,48,48
8829,New York,036048048019,19,48,48
8830,New York,036048048020,20,48,48
8831,New York,036048048021,21,48,48
8832,New York,036048048022,22,48,48
8833,New York,036048048023,23,48,48
8834,New York,036048048024,24,48,48
8835,New York,036048048025,25,48,48
8836,New York,036048048026,26,48,48
8837,New York,036048048027,27,48,48
8838,New York,036048048028,28,48,48
8839,New York,036048048029,29,48,48
8840,New York,036048048005,5,48,48
8841,New York,036048048006,6,48,48
8842,New York,036048048007,7,48,48
8843,New York,036048048008,8,48,48
8844,New York,036048048009,9,48,48
8845,Tennessee,047048051001,1,48,51
8846,Tennessee,047048051010,10,48,51
8847,Tennessee,047048051002,2,48,51
8848,Tennessee,047048051003,3,48,51
8849,Tennessee,047048051004,4,48,51
8850,Tennessee,047048051005,5,48,51
8851,California,006048048002,2,48,48
8852,Virginia,051048048002,2,48,48
8853,Virginia,051048048003,3,48,48
8854,Virginia,051048048004,4,48,48
8855,Virginia,051048048005,5,48,48
8856,Virginia,051048048006,6,48,48
8857,Virginia,051048048007,7,48,48
8858,Virginia,051048048008,8,48,48
8859,Virginia,051048048009,9,48,48
8860,West Virginia,054048057001,1,48,57
8861,West Virginia,054048057002,2,48,57
8862,West Virginia,054048057003,3,48,57
8863,West Virginia,054048057004,4,48,57
8864,Wisconsin,055048052001,1,48,52
8865,Wisconsin,055048052002,2,48,52
8866,Wisconsin,055048052003,3,48,52
8867,Wisconsin,055048052005,5,48,52
8868,Wisconsin,055048052006,6,48,52
8869,Wisconsin,055048052007,7,48,52
8870,Wisconsin,055048052009,9,48,52
8871,Wisconsin,055048052004,4,48,52
8872,Rhode Island,044048062001,1,48,62
8873,Rhode Island,044048062002,2,48,62
8874,South Carolina,045048053002,2,48,53
8875,South Carolina,045048053003,3,48,53
8876,South Carolina,045048053004,4,48,53
8877,South Carolina,045048053005,5,48,53
8878,Texas,048048049010,10,48,49
8879,Texas,048048049011,11,48,49
8880,Texas,048048049001,1,48,49
8881,Texas,048048049002,2,48,49
8882,Texas,048048049003,3,48,49
8883,Texas,048048049004,4,48,49
8884,Texas,048048049005,5,48,49
8885,Texas,048048049006,6,48,49
8886,Texas,048048049007,7,48,49
8887,Texas,048048049008,8,48,49
8888,Texas,048048049009,9,48,49
8889,Pennsylvania,042048050000,0,48,50
8890,Pennsylvania,042048050010,10,48,50
8891,Pennsylvania,042048050011,11,48,50
8892,Pennsylvania,042048050012,12,48,50
8893,Pennsylvania,042048050013,13,48,50
8894,Pennsylvania,042048050014,14,48,50
8895,Pennsylvania,042048050015,15,48,50
8896,Pennsylvania,042048050016,16,48,50
8897,Pennsylvania,042048050017,17,48,50
8898,Pennsylvania,042048050018,18,48,50
8899,Pennsylvania,042048050019,19,48,50
8900,Pennsylvania,042048050001,1,48,50
8901,Pennsylvania,042048050020,20,48,50
8902,Pennsylvania,042048050021,21,48,50
